order_id,order_date,customer_id,product_category,region,quantity,unit_price,discount,payment_method,delivery_days,customer_rating,revenue
13942,535,1916,2,1,5,498.8,0.18,1,6,1.8,2045.08
13943,548,1425,3,0,2,181.51,0.04,0,9,1.3,348.5
13944,561,1665,3,3,5,275.94,0.23,0,1,2.4,1062.37
13945,574,1491,3,3,7,197.57,0.21,0,5,4.3,1092.56
13946,600,1887,1,0,7,172.1,0.18,1,4,1.4,987.85
13947,613,1895,2,0,2,267.37,0.32,1,9,3.2,363.62
13948,626,1141,3,3,1,236.57,0.18,2,11,2.1,193.99
13949,639,1312,3,3,7,385.5,0.35,2,11,3.9,1754.02
13950,652,1164,0,2,5,490.69,0.18,0,1,1.0,2011.83
13951,665,1313,2,2,2,188.8,0.04,1,4,2.1,362.5
13952,678,1020,2,3,6,140.03,0.16,0,1,3.7,705.75
13953,691,1081,2,0,7,405.13,0.06,2,3,3.2,2665.76
13954,704,1580,3,1,4,407.14,0.21,1,4,4.1,1286.56
13955,717,1130,2,0,6,542.16,0.24,1,1,1.6,2472.25
13956,743,1598,2,0,3,24.33,0.16,0,5,3.1,61.31
13957,756,1729,0,2,7,514.03,0.03,2,6,1.8,3490.26
13958,847,1932,2,2,2,319.79,0.16,1,1,3.6,537.25
13959,990,1983,3,2,6,378.46,0.03,0,10,1.5,2202.64
13960,1133,1304,1,3,5,68.45,0.24,0,11,1.6,260.11
13961,1159,1914,3,3,5,268.08,0.28,0,10,2.3,965.09
13962,1172,1370,1,0,7,147.97,0.34,0,4,2.6,683.62
13963,1185,1856,0,0,1,163.72,0.05,0,4,3.0,155.53
13964,1198,1852,0,1,4,309.9,0.19,1,1,3.3,1004.08
13965,1211,1383,2,0,7,490.29,0.2,1,2,2.9,2745.62
13966,1224,1907,2,0,2,450.11,0.32,0,11,1.2,612.15
13967,860,1444,2,2,6,360.73,0.22,1,10,2.4,1688.22
13968,873,1424,3,2,4,330.56,0.05,0,5,1.2,1256.13
13969,886,1160,0,2,1,264.97,0.15,0,2,1.5,225.22
13970,899,1177,1,2,7,584.04,0.23,1,3,1.4,3147.98
13971,912,1628,1,2,3,342.71,0.25,0,9,1.6,771.1
13972,925,1707,2,1,4,163.57,0.3,0,5,4.3,458.0
13973,938,1894,3,1,1,149.6,0.06,1,1,3.5,140.62
13974,951,1489,0,1,7,372.64,0.33,0,5,3.0,1747.68
13975,964,1326,2,2,7,320.85,0.02,2,3,3.9,2201.03
13976,977,1597,1,3,2,19.5,0.34,1,1,4.8,25.74
13977,1003,1288,2,2,7,500.59,0.3,0,3,2.7,2452.89
13978,1016,1592,1,2,3,426.91,0.23,1,11,2.5,986.16
13979,1029,1663,1,1,7,402.17,0.26,1,6,4.9,2083.24
13980,1042,1572,2,2,5,55.24,0.03,1,10,4.1,267.91
13981,1055,1572,1,1,1,226.8,0.01,0,5,4.1,224.53
13982,1068,1353,2,2,5,562.2,0.04,1,1,3.4,2698.56
13983,1081,1027,1,0,7,519.61,0.03,1,11,3.0,3528.15
13984,1094,1953,1,3,3,182.04,0.19,0,2,3.2,442.36
13985,1107,1042,2,3,1,106.88,0.08,1,5,3.6,98.33
13986,1120,1680,3,1,1,277.72,0.3,1,9,2.5,194.4
13987,1146,1422,3,0,7,223.16,0.16,1,11,4.1,1312.18
13988,1237,1597,1,3,3,414.1,0.24,1,5,4.6,944.15
13989,1380,1176,2,1,2,580.36,0.23,0,5,3.3,893.75
13990,1523,1528,3,2,1,227.36,0.11,1,1,2.5,202.35
13991,1562,1609,0,2,3,51.4,0.09,1,5,3.8,140.32
13992,1575,1965,2,0,4,540.1,0.12,2,8,1.7,1901.15
13993,1588,1493,2,3,5,37.2,0.28,2,9,4.9,133.92
13994,1601,1197,2,2,1,572.37,0.21,2,10,3.6,452.17
13995,1614,1609,1,1,4,403.78,0.09,2,3,1.3,1469.76
13996,1627,1576,2,2,1,565.89,0.29,0,4,3.1,401.78
13997,1250,1841,1,2,2,131.8,0.02,0,7,4.0,258.33
13998,1263,1852,3,3,7,38.81,0.24,0,7,2.1,206.47
13999,1276,1516,1,3,3,300.6,0.15,0,1,1.2,766.53
14000,1289,1513,1,1,1,278.61,0.26,0,11,3.0,206.17
14001,1302,1021,1,0,3,208.92,0.32,1,6,4.3,426.2
14002,1315,1111,1,0,6,575.23,0.26,2,9,2.0,2554.02
14003,1328,1056,2,2,1,496.21,0.15,0,5,3.9,421.78
14004,1341,1065,2,1,2,402.03,0.05,2,8,2.6,763.86
14005,1354,1841,0,0,2,110.27,0.28,1,11,1.2,158.79
14006,1367,1097,2,0,7,444.58,0.16,1,10,2.2,2614.13
14007,1393,1143,3,2,7,440.3,0.03,1,11,2.3,2989.64
14008,1406,1879,0,1,4,263.66,0.25,0,9,4.6,790.98
14009,1419,1434,2,0,2,556.0,0.1,1,10,4.9,1000.8
14010,1432,1636,1,3,3,112.68,0.02,1,10,1.8,331.28
14011,1445,1678,1,3,6,171.39,0.32,1,3,2.7,699.27
14012,1458,1085,0,2,2,51.99,0.17,1,1,4.9,86.3
14013,1471,1587,0,2,1,480.34,0.1,0,2,2.6,432.31
14014,1484,1343,3,2,2,378.73,0.25,2,5,2.4,568.1
14015,1497,1935,2,2,6,199.24,0.31,1,10,1.4,824.85
14016,1510,1293,3,0,3,110.83,0.0,0,7,4.0,332.49
14017,1536,1955,1,1,1,38.49,0.24,1,11,2.8,29.25
14018,1549,1570,1,2,4,112.55,0.27,1,6,3.6,328.65
14019,11,1649,2,2,4,280.17,0.07,0,4,3.0,1042.23
14020,165,1610,2,0,4,159.6,0.17,0,9,1.7,529.87
14021,319,1703,3,2,7,166.5,0.03,2,11,1.7,1130.54
14022,361,1242,1,2,1,527.21,0.26,0,4,4.8,390.14
14023,375,1830,2,1,4,316.36,0.3,2,3,4.6,885.81
14024,389,1560,1,3,7,441.61,0.04,1,11,3.4,2967.62
14025,403,1959,0,2,2,35.89,0.29,1,5,1.0,50.96
14026,417,1031,3,0,1,228.62,0.27,1,4,2.7,166.89
14027,431,1390,2,1,1,295.31,0.12,0,2,3.1,259.87
14028,25,1276,2,0,1,124.05,0.24,1,3,2.8,94.28
14029,39,1531,2,1,5,85.31,0.0,1,7,4.7,426.55
14030,53,1153,0,1,7,524.13,0.33,0,2,1.2,2458.17
14031,67,1382,1,2,3,564.57,0.19,1,1,3.6,1371.91
14032,81,1067,1,2,5,61.1,0.22,1,2,2.3,238.29
14033,95,1877,1,2,5,219.18,0.23,1,8,3.2,843.84
14034,109,1883,1,3,5,575.6,0.2,1,8,3.6,2302.4
14035,123,1213,3,3,3,63.65,0.3,0,10,2.8,133.66
14036,137,1654,1,0,5,391.53,0.21,0,2,1.6,1546.54
14037,151,1375,2,2,4,583.75,0.32,1,6,3.1,1587.8
14038,179,1743,2,3,1,587.26,0.2,1,11,4.7,469.81
14039,193,1212,1,2,1,290.67,0.06,2,11,3.1,273.23
14040,207,1078,0,3,7,110.21,0.32,0,11,1.5,524.6
14041,221,1725,2,3,2,133.22,0.24,0,7,4.3,202.49
14042,235,1627,0,1,6,535.42,0.24,0,1,1.9,2441.52
14043,249,1603,3,2,4,548.33,0.34,1,7,2.5,1447.59
14044,263,1781,2,2,3,370.61,0.03,2,11,2.7,1078.48
14045,277,1922,2,3,6,463.21,0.15,0,8,2.4,2362.37
14046,291,1380,2,2,1,447.86,0.08,1,9,2.6,412.03
14047,305,1679,3,3,5,402.17,0.22,1,8,4.2,1568.46
14048,333,1057,2,2,7,498.96,0.28,1,3,1.9,2514.76
14049,347,1795,1,1,7,415.96,0.34,1,8,2.9,1921.74
14050,1641,1025,1,2,2,327.39,0.16,2,3,1.1,550.02
14051,1795,1880,3,1,2,153.62,0.28,2,6,3.0,221.21
14052,1938,1446,2,0,1,450.17,0.32,1,4,1.4,306.12
14053,1952,1065,1,2,4,291.96,0.24,1,7,2.1,887.56
14054,1966,1920,1,2,7,187.45,0.08,0,8,2.3,1207.18
14055,1980,1759,1,2,6,484.14,0.21,1,10,1.3,2294.82
14056,1994,1253,3,1,2,422.58,0.34,0,6,2.4,557.81
14057,2008,1898,2,2,1,563.34,0.35,0,10,3.0,366.17
14058,2022,1967,3,2,4,111.78,0.22,0,4,2.7,348.75
14059,1655,1043,3,3,1,394.78,0.31,0,8,2.1,272.4
14060,1669,1096,1,0,1,157.88,0.07,0,7,2.2,146.83
14061,1683,1553,3,1,4,543.6,0.09,2,10,3.5,1978.7
14062,1697,1226,1,3,4,73.21,0.33,1,8,3.9,196.2
14063,1711,1773,2,1,4,398.85,0.05,2,10,3.3,1515.63
14064,1725,1678,3,3,1,477.79,0.07,1,7,4.9,444.34
14065,1739,1435,1,0,2,222.63,0.15,1,3,4.8,378.47
14066,1753,1790,1,3,3,573.17,0.21,1,3,1.4,1358.41
14067,1767,1600,2,1,3,512.68,0.21,0,9,2.0,1215.05
14068,1781,1378,0,2,1,187.35,0.1,1,7,4.5,168.62
14069,1809,1177,1,2,1,19.41,0.32,2,1,1.1,13.2
14070,1823,1426,2,0,2,188.54,0.32,0,3,3.4,256.41
14071,1837,1914,1,1,4,179.57,0.14,1,11,4.8,617.72
14072,1851,1708,3,1,1,535.63,0.15,0,1,3.7,455.29
14073,1865,1306,3,1,7,580.77,0.25,2,6,1.4,3049.04
14074,1879,1778,1,0,5,56.21,0.23,0,2,4.0,216.41
14075,1893,1503,0,2,4,290.71,0.13,1,7,2.5,1011.67
14076,1907,1267,2,3,7,335.77,0.14,2,8,4.7,2021.34
14077,1921,1585,1,0,1,69.35,0.12,0,6,2.1,61.03
14078,2036,1007,0,3,5,235.84,0.08,1,5,2.9,1084.86
14079,2190,1919,0,2,7,200.49,0.16,1,10,4.0,1178.88
14080,2344,1507,3,0,6,328.59,0.24,0,4,2.0,1498.37
14081,2386,1475,0,2,2,401.8,0.26,2,9,1.7,594.66
14082,2400,1296,2,3,5,426.54,0.27,1,8,1.0,1556.87
14083,2414,1163,0,1,1,95.0,0.13,1,5,3.0,82.65
14084,2428,1484,2,1,3,490.57,0.27,2,1,4.7,1074.35
14085,2442,1596,2,3,7,411.95,0.0,1,8,2.1,2883.65
14086,2456,1071,2,1,1,535.11,0.17,2,8,1.2,444.14
14087,2050,1566,1,3,3,277.86,0.28,1,7,3.5,600.18
14088,2064,1904,2,0,2,537.93,0.22,0,7,1.2,839.17
14089,2078,1558,2,0,2,521.48,0.17,1,8,3.0,865.66
14090,2092,1910,2,0,4,271.47,0.23,2,1,2.5,836.13
14091,2106,1943,2,1,7,237.97,0.32,0,3,2.9,1132.74
14092,2120,1237,1,2,4,560.7,0.2,2,4,1.7,1794.24
14093,2134,1103,1,1,3,433.37,0.28,0,11,1.4,936.08
14094,2148,1209,2,1,3,558.02,0.34,1,6,4.0,1104.88
14095,2162,1553,3,2,2,481.23,0.25,1,10,2.0,721.84
14096,2176,1827,0,2,5,371.44,0.2,0,10,4.2,1485.76
14097,2204,1467,3,2,3,82.77,0.01,0,9,4.0,245.83
14098,2218,1453,2,2,3,185.52,0.13,2,4,1.8,484.21
14099,2232,1267,3,1,7,581.77,0.2,1,6,4.6,3257.91
14100,2246,1385,2,3,5,201.86,0.28,0,9,1.6,726.7
14101,2260,1774,2,0,4,69.55,0.15,2,9,4.2,236.47
14102,2274,1847,2,3,4,428.92,0.34,1,6,2.7,1132.35
14103,2288,1386,3,1,3,444.39,0.1,2,5,1.7,1199.85
14104,2302,1876,2,2,7,181.99,0.26,1,3,4.8,942.71
14105,2316,1258,2,0,4,189.14,0.15,0,5,4.9,643.08
14106,2330,1282,2,0,4,289.3,0.17,1,3,3.0,960.48
14107,2358,1625,0,3,6,27.75,0.28,1,5,2.9,119.88
14108,2372,1874,1,1,7,476.75,0.1,1,10,4.6,3003.52
14109,2470,1039,2,1,4,200.5,0.03,2,10,3.4,777.94
14110,2624,1485,1,1,2,514.45,0.18,2,1,2.1,843.7
14111,2778,1928,1,0,1,484.54,0.19,1,6,2.7,392.48
14112,2806,1219,3,3,3,401.92,0.28,2,7,4.3,868.15
14113,2820,1128,2,0,3,205.05,0.34,0,2,4.4,406.0
14114,2834,1519,0,0,2,317.05,0.02,2,3,4.8,621.42
14115,2848,1612,2,2,1,275.23,0.21,1,10,2.2,217.43
14116,2862,1927,3,3,1,213.25,0.24,1,9,3.7,162.07
14117,2876,1891,2,2,2,511.16,0.35,0,8,1.3,664.51
14118,2484,1687,1,1,5,297.85,0.33,1,4,3.9,997.8
14119,2498,1618,1,0,5,502.14,0.25,0,11,3.3,1883.02
14120,2512,1612,1,3,1,76.55,0.18,1,8,2.0,62.77
14121,2526,1259,2,1,5,97.5,0.06,1,11,3.6,458.25
14122,2540,1989,3,3,5,586.73,0.13,1,8,1.5,2552.28
14123,2554,1965,2,0,5,358.84,0.2,2,6,2.3,1435.36
14124,2568,1365,3,3,1,313.22,0.25,1,1,2.6,234.92
14125,2582,1757,3,1,5,321.05,0.22,1,2,4.1,1252.1
14126,2596,1786,1,2,3,140.93,0.25,0,4,2.2,317.09
14127,2610,1543,3,0,6,435.44,0.15,0,4,1.2,2220.74
14128,2638,1648,3,2,1,64.6,0.25,0,2,1.7,48.45
14129,2652,1523,1,0,2,350.39,0.05,0,9,3.4,665.74
14130,2666,1906,3,1,5,348.9,0.06,1,2,1.1,1639.83
14131,2680,1813,2,0,4,549.8,0.06,1,6,4.2,2067.25
14132,2694,1886,1,2,1,322.82,0.31,0,5,4.6,222.75
14133,2708,1015,3,0,7,95.18,0.03,2,4,3.0,646.27
14134,2722,1128,1,1,2,350.06,0.28,0,6,3.8,504.09
14135,2736,1574,2,0,6,68.43,0.08,1,4,2.9,377.73
14136,2750,1108,1,2,3,134.22,0.16,1,9,2.2,338.23
14137,2764,1886,3,1,7,33.2,0.32,1,11,1.7,158.03
14138,2792,1532,0,2,2,315.28,0.21,0,10,3.1,498.14
14139,2890,1669,1,0,5,64.45,0.07,1,7,4.7,299.69
14140,3044,1268,3,3,4,289.6,0.1,1,3,4.6,1042.56
14141,3198,1161,0,2,5,560.77,0.32,1,10,4.7,1906.62
14142,3240,1259,2,0,2,436.06,0.15,0,4,4.9,741.3
14143,3254,1923,2,3,1,60.29,0.21,1,1,1.7,47.63
14144,3268,1101,3,3,7,146.16,0.16,0,6,1.6,859.42
14145,3282,1505,3,1,4,409.09,0.13,0,2,2.7,1423.63
14146,3296,1734,0,3,7,538.4,0.08,1,4,3.8,3467.3
14147,3310,1570,1,2,7,34.26,0.24,0,5,2.8,182.26
14148,2904,1246,2,2,4,490.28,0.25,1,8,4.6,1470.84
14149,2918,1639,1,3,2,343.66,0.1,1,3,3.9,618.59
14150,2932,1794,2,0,6,334.46,0.28,0,6,3.5,1444.87
14151,2946,1836,2,2,6,575.32,0.3,0,1,1.3,2416.34
14152,2960,1536,3,2,5,452.37,0.32,0,9,1.7,1538.06
14153,2974,1130,2,1,2,512.32,0.06,0,1,2.7,963.16
14154,2988,1352,3,0,4,222.09,0.11,2,2,4.9,790.64
14155,3002,1195,1,3,2,339.3,0.3,1,1,2.3,475.02
14156,3016,1792,1,0,4,375.01,0.07,0,8,3.5,1395.04
14157,3030,1915,2,1,7,203.13,0.0,0,4,5.0,1421.91
14158,3058,1929,2,1,5,348.6,0.3,1,2,2.1,1220.1
14159,3072,1665,2,0,1,153.44,0.11,1,7,1.7,136.56
14160,3086,1381,0,1,7,98.87,0.15,0,8,3.2,588.28
14161,3100,1644,3,1,1,233.77,0.16,1,9,3.2,196.37
14162,3114,1226,1,1,2,447.48,0.3,1,5,4.7,626.47
14163,3128,1700,2,0,4,550.97,0.12,0,3,1.1,1939.41
14164,3142,1475,0,1,1,282.76,0.31,2,1,2.6,195.1
14165,3156,1476,2,3,7,391.05,0.22,2,8,2.2,2135.13
14166,3170,1264,2,3,4,75.28,0.18,1,6,3.3,246.92
14167,3184,1371,1,2,5,544.11,0.11,0,5,1.0,2421.29
14168,3212,1485,0,3,7,347.63,0.09,1,7,3.8,2214.4
14169,3226,1433,2,2,2,471.5,0.22,1,5,2.9,735.54
14170,3324,1645,2,0,4,479.75,0.16,0,11,3.8,1611.96
14171,3478,1210,0,1,2,165.04,0.32,1,4,2.8,224.45
14172,3632,1571,2,3,4,324.57,0.17,1,5,2.9,1077.57
14173,3660,1939,2,2,7,576.88,0.18,2,11,4.6,3311.29
14174,3674,1376,1,0,6,67.44,0.15,2,7,1.8,343.94
14175,3688,1394,0,2,6,414.58,0.28,0,11,1.9,1790.99
14176,3702,1449,1,1,4,577.92,0.15,2,6,3.2,1964.93
14177,3716,1942,0,3,5,190.84,0.09,0,10,3.6,868.32
14178,3730,1363,3,0,2,518.95,0.3,1,10,2.4,726.53
14179,3338,1875,2,2,3,561.19,0.21,0,11,3.1,1330.02
14180,3352,1456,0,0,4,452.05,0.21,1,9,1.9,1428.48
14181,3366,1724,1,2,4,150.33,0.21,1,10,1.5,475.04
14182,3380,1727,2,2,6,210.39,0.25,2,2,2.0,946.75
14183,3394,1225,1,1,1,35.95,0.11,0,7,4.7,32.0
14184,3408,1981,2,1,7,501.4,0.01,1,1,4.2,3474.7
14185,3422,1130,2,2,6,512.02,0.28,1,8,1.6,2211.93
14186,3436,1587,2,3,2,385.14,0.05,1,4,1.2,731.77
14187,3450,1475,1,0,6,221.23,0.25,2,8,1.4,995.53
14188,3464,1797,3,0,3,59.93,0.03,0,8,2.2,174.4
14189,3492,1985,1,1,5,455.54,0.13,0,4,4.2,1981.6
14190,3506,1276,0,3,7,440.02,0.02,0,4,2.3,3018.54
14191,3520,1155,2,2,3,548.87,0.18,0,5,1.7,1350.22
14192,3534,1759,2,1,5,442.36,0.23,0,7,2.6,1703.09
14193,3548,1217,2,2,3,499.79,0.06,0,6,1.5,1409.41
14194,3562,1189,2,2,7,451.38,0.13,2,1,2.9,2748.9
14195,3576,1416,2,1,6,383.95,0.33,2,6,3.7,1543.48
14196,3590,1980,3,3,3,264.78,0.15,2,3,2.5,675.19
14197,3604,1674,0,0,6,542.74,0.28,0,9,1.7,2344.64
14198,3618,1691,0,1,7,395.82,0.32,2,3,2.8,1884.1
14199,3646,1545,2,3,6,248.04,0.34,1,9,4.0,982.24
14200,3744,1040,0,2,2,63.83,0.31,2,5,1.3,88.09
14201,3898,1306,2,1,6,185.06,0.11,2,10,1.3,988.22
14202,4052,1942,2,0,1,333.08,0.34,2,8,2.3,219.83
14203,4094,1337,0,0,3,176.25,0.28,2,9,2.7,380.7
14204,4108,1313,1,2,7,144.42,0.29,1,9,1.9,717.77
14205,4122,1074,2,1,4,323.53,0.01,1,7,1.1,1281.18
14206,4136,1952,1,0,4,114.34,0.33,1,10,1.9,306.43
14207,4150,1278,2,1,4,483.24,0.27,0,1,2.7,1411.06
14208,4164,1175,3,0,7,298.36,0.27,1,8,1.3,1524.62
14209,3758,1895,1,2,1,350.71,0.03,0,7,3.9,340.19
14210,3772,1661,0,2,6,101.22,0.08,0,4,3.2,558.73
14211,3786,1272,2,1,3,204.88,0.34,0,6,2.7,405.66
14212,3800,1836,1,3,5,254.9,0.18,2,10,3.1,1045.09
14213,3814,1619,1,3,5,487.8,0.14,0,2,3.6,2097.54
14214,3828,1650,1,2,7,465.54,0.29,0,4,5.0,2313.73
14215,3842,1861,2,0,2,145.44,0.03,0,8,4.1,282.15
14216,3856,1782,3,3,1,375.46,0.15,2,4,3.2,319.14
14217,3870,1858,0,2,3,157.42,0.13,1,10,4.1,410.87
14218,3884,1930,0,0,6,593.12,0.12,1,4,2.9,3131.67
14219,3912,1288,3,0,4,571.99,0.11,2,4,2.2,2036.28
14220,3926,1723,0,3,1,344.51,0.07,0,10,2.0,320.39
14221,3940,1892,1,2,1,423.86,0.06,0,9,2.6,398.43
14222,3954,1271,3,0,3,483.84,0.22,0,11,1.0,1132.19
14223,3968,1929,2,0,7,436.78,0.32,1,2,1.7,2079.07
14224,3982,1065,1,1,6,424.4,0.18,0,7,1.5,2088.05
14225,3996,1482,2,1,7,575.75,0.1,1,3,4.8,3627.22
14226,4010,1935,1,3,7,363.93,0.06,0,4,1.3,2394.66
14227,4024,1247,2,1,2,387.24,0.29,0,1,3.0,549.88
14228,4038,1155,0,2,7,511.82,0.34,0,3,4.7,2364.61
14229,4066,1046,2,3,6,406.89,0.12,0,2,3.4,2148.38
14230,4080,1934,2,3,2,443.77,0.1,2,10,3.0,798.79
14231,4178,1453,1,1,2,151.99,0.21,0,7,4.0,240.14
14232,4332,1200,2,0,4,232.19,0.27,2,6,2.4,677.99
14233,4486,1659,2,2,4,101.17,0.16,0,1,1.8,339.93
14234,4528,1123,2,2,3,310.87,0.22,0,11,4.4,727.44
14235,4542,1000,1,2,6,281.6,0.25,1,8,1.2,1267.2
14236,4556,1967,1,3,7,598.34,0.34,1,9,4.2,2764.33
14237,4570,1758,3,2,2,372.56,0.06,0,1,1.4,700.41
14238,4584,1854,3,0,3,475.07,0.35,1,5,3.5,926.39
14239,4598,1639,1,0,2,210.4,0.14,0,7,2.9,361.89
14240,4192,1190,2,1,1,501.45,0.25,0,2,5.0,376.09
14241,4206,1578,2,2,5,374.82,0.2,2,6,2.6,1499.28
14242,4220,1515,3,3,5,422.74,0.17,2,8,4.8,1754.37
14243,4234,1441,2,1,2,187.24,0.24,1,8,2.6,284.6
14244,4248,1920,2,0,3,335.95,0.14,1,10,3.7,866.75
14245,4262,1814,3,2,4,385.91,0.04,0,10,3.6,1481.89
14246,4276,1805,1,0,6,359.62,0.17,1,8,1.3,1790.91
14247,4290,1142,2,1,2,550.39,0.18,1,6,4.0,902.64
14248,4304,1190,2,0,2,540.49,0.07,2,6,1.8,1005.31
14249,4318,1532,0,2,6,583.03,0.33,2,11,2.6,2343.78
14250,4346,1226,0,2,7,405.45,0.08,0,3,4.1,2611.1
14251,4360,1312,3,1,4,583.57,0.14,0,2,4.8,2007.48
14252,4374,1628,1,2,2,502.0,0.05,1,5,3.2,953.8
14253,4388,1948,1,0,1,173.44,0.19,0,9,3.1,140.49
14254,4402,1301,0,0,4,265.05,0.11,0,4,3.0,943.58
14255,4416,1653,0,3,1,154.46,0.17,0,5,4.3,128.2
14256,4430,1995,2,3,5,17.46,0.08,1,6,5.0,80.32
14257,4444,1459,3,3,6,125.01,0.02,2,11,3.5,735.06
14258,4458,1400,2,0,4,17.38,0.27,0,6,2.5,50.75
14259,4472,1550,2,0,7,436.11,0.22,0,4,1.9,2381.16
14260,4500,1392,3,1,4,263.94,0.12,2,4,1.8,929.07
14261,4514,1866,1,3,3,197.86,0.02,1,8,4.4,581.71
14262,4612,1763,0,0,3,460.61,0.3,1,5,5.0,967.28
14263,4756,1844,2,1,6,502.0,0.06,2,11,3.8,2831.28
14264,4900,1206,1,0,7,585.55,0.33,2,5,4.8,2746.23
14265,4927,1209,0,1,4,390.58,0.17,0,9,2.4,1296.73
14266,4941,1114,0,3,5,284.99,0.12,1,4,3.5,1253.96
14267,4955,1736,2,3,7,193.58,0.26,0,7,3.0,1002.74
14268,4969,1645,1,3,2,145.06,0.31,1,5,2.9,200.18
14269,4983,1250,1,0,6,139.56,0.13,0,9,3.5,728.5
14270,4997,1218,2,0,7,254.38,0.14,1,8,2.2,1531.37
14271,4626,1406,0,1,6,595.2,0.15,2,8,3.6,3035.52
14272,4639,1442,0,2,7,15.5,0.32,0,10,3.7,73.78
14273,4652,1602,2,2,3,130.37,0.24,2,10,4.3,297.24
14274,4665,1353,2,3,5,125.21,0.09,1,3,3.9,569.71
14275,4678,1887,2,2,6,434.51,0.06,1,9,2.3,2450.64
14276,4691,1557,0,3,5,221.2,0.08,2,8,2.8,1017.52
14277,4704,1549,2,1,6,282.5,0.09,1,3,1.5,1542.45
14278,4717,1141,1,2,3,101.95,0.08,0,10,2.0,281.38
14279,4730,1611,1,2,2,251.92,0.23,1,1,3.1,387.96
14280,4743,1500,1,3,3,75.37,0.04,0,5,1.4,217.07
14281,4770,1839,2,1,6,326.83,0.14,1,4,3.3,1686.44
14282,4783,1701,2,2,5,72.29,0.22,1,8,2.6,281.93
14283,4796,1546,0,2,1,477.45,0.1,0,6,1.1,429.7
14284,4809,1658,0,2,3,346.46,0.02,1,10,2.7,1018.59
14285,4822,1541,3,1,5,438.52,0.03,1,5,2.1,2126.82
14286,4835,1845,2,1,7,259.83,0.04,0,9,1.3,1746.06
14287,4848,1506,2,2,7,238.17,0.29,0,6,2.2,1183.7
14288,4861,1595,1,3,3,72.45,0.23,1,11,2.2,167.36
14289,4874,1880,2,3,6,321.46,0.02,0,11,2.4,1890.18
14290,4887,1280,0,2,7,315.98,0.14,2,11,2.5,1902.2
14291,4914,1423,1,1,5,288.84,0.1,1,11,2.7,1299.78
14292,445,1855,2,2,2,448.2,0.2,0,3,1.4,717.12
14293,588,1269,0,1,5,502.02,0.18,0,6,1.0,2058.28
14294,731,1153,0,2,7,454.21,0.17,1,11,3.9,2638.96
14295,770,1613,2,1,7,99.16,0.11,1,4,2.3,617.77
14296,783,1726,1,0,4,378.9,0.05,0,5,3.5,1439.82
14297,796,1661,2,3,1,61.99,0.26,0,6,2.2,45.87
14298,809,1943,1,0,6,421.35,0.31,1,9,4.9,1744.39
14299,822,1082,2,3,5,238.38,0.33,2,3,2.3,798.57
14300,835,1621,1,1,7,92.51,0.02,0,1,3.4,634.62
14301,458,1946,0,0,6,519.3,0.26,1,2,1.9,2305.69
14302,471,1898,1,3,3,374.19,0.25,0,8,3.1,841.93
14303,484,1425,2,2,3,222.51,0.33,2,4,3.3,447.25
14304,497,1274,1,1,5,32.98,0.09,1,7,1.7,150.06
14305,510,1712,2,1,4,329.33,0.26,0,2,1.5,974.82
14306,523,1283,0,2,7,555.09,0.02,0,11,4.9,3807.92
14307,536,1979,1,2,5,363.88,0.22,1,10,4.6,1419.13
14308,549,1172,2,3,2,583.42,0.12,1,8,3.6,1026.82
14309,562,1326,2,1,4,94.82,0.27,1,10,4.4,276.87
14310,575,1717,3,3,7,347.46,0.3,1,9,1.4,1702.55
14311,601,1062,2,2,7,481.9,0.13,1,7,3.9,2934.77
14312,614,1072,3,1,6,322.44,0.18,2,10,2.1,1586.4
14313,627,1762,2,2,5,68.27,0.04,2,11,3.2,327.7
14314,640,1635,2,3,7,355.99,0.15,1,1,4.1,2118.14
14315,653,1374,1,3,6,372.87,0.13,1,2,1.1,1946.38
14316,666,1632,0,3,7,441.29,0.06,1,9,3.8,2903.69
14317,679,1507,0,1,1,460.31,0.31,1,10,2.7,317.61
14318,692,1786,2,2,4,465.9,0.05,1,7,2.8,1770.42
14319,705,1942,1,2,5,403.11,0.22,1,11,4.6,1572.13
14320,718,1397,2,3,1,141.25,0.31,2,3,4.4,97.46
14321,744,1119,1,3,5,251.48,0.32,1,5,1.2,855.03
14322,757,1933,1,3,2,469.04,0.28,0,1,3.5,675.42
14323,848,1436,0,3,3,572.75,0.06,1,10,2.7,1615.16
14324,991,1828,0,0,6,61.18,0.29,1,3,1.5,260.63
14325,1134,1675,1,0,5,328.29,0.1,2,11,4.4,1477.3
14326,1160,1935,1,0,4,197.83,0.32,1,4,1.3,538.1
14327,1173,1464,0,3,5,146.86,0.25,2,4,1.1,550.72
14328,1186,1285,3,3,5,310.9,0.27,1,7,1.8,1134.79
14329,1199,1264,2,2,5,369.56,0.03,0,5,2.2,1792.37
14330,1212,1319,2,1,7,20.72,0.2,2,9,1.2,116.03
14331,1225,1672,1,2,5,471.42,0.29,1,7,3.6,1673.54
14332,861,1375,2,0,7,494.63,0.3,1,2,2.7,2423.69
14333,874,1819,2,2,4,579.82,0.01,0,11,2.6,2296.09
14334,887,1088,2,3,4,120.68,0.33,1,11,1.6,323.42
14335,900,1653,1,0,5,362.81,0.02,0,8,2.8,1777.77
14336,913,1202,2,0,7,264.58,0.22,1,11,2.6,1444.61
14337,926,1820,2,1,3,210.87,0.24,1,2,2.5,480.78
